id,label,predicted_label,response_id,error
6577,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b320b13ffc268169,
48286,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-9b6aef5d900f0d2d,
20814,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b0ac602de8fa7e58,
62796,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-accb91fc56118156,
13894,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b60848b4825471c3,
26038,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-8d11f116bb9e282e,
63487,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-acfa0c833e922f19,
16638,EKONOMI_BISNIS,POLITIK_PEMERINTAHAN,chatcmpl-be3bef55674f8690,
40592,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b884f4eb43586e70,
40104,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bde3c788bb051648,
21934,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-865abf9b77289a9e,
33044,EKONOMI_BISNIS,POLITIK_PEMERINTAHAN,chatcmpl-8d79dac3694ed89f,
59705,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-adbc295995af3337,
48990,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-97e7c95cde095ddc,
41971,OLAHRAGA,POLITIK_PEMERINTAHAN,chatcmpl-a6493865068428ea,
38091,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8689695c8f46321b,
60193,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-baf5633accbd85ea,
13755,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b605155d2dfbeb9a,
11464,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-80fa8ae9a4d5a0e6,
11549,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9e431270d7aab51b,
52679,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ac694f98f7be0daa,
62833,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-af1e64cb85a18e4c,
31914,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-9b6ba69b881e1c4b,
33043,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a04d5f46ce9070b9,
56454,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-81cb3bbf754d6205,
15259,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-97bed50bb584d394,
62772,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-af8a0f367ed85f8a,
23974,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-8a30b35b521ac498,
10353,EKONOMI_BISNIS,OLAHRAGA,chatcmpl-8fb544815991b602,
10461,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-aadd5278835fb681,
50851,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-b63333bc0b7b834d,
44362,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ad37f0cd47082e25,
43969,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-ad364f30d24af1b2,
62209,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-98838a0934923636,
29636,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8ebe17161286e3e1,
59758,POLITIK_PEMERINTAHAN,OLAHRAGA,chatcmpl-bf98d5070dfdeaf8,
61076,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8a34bc914b30de1e,
22367,OLAHRAGA,OLAHRAGA,chatcmpl-a26d8e0a8aedb225,
49851,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b6560e1f1d156e4d,
17065,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8e396f64104151ff,
21565,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-91b48fb02244b625,
29679,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a70365577dd23a9e,
42752,OLAHRAGA,POLITIK_PEMERINTAHAN,chatcmpl-bbf3e600536395ed,
37427,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ba1095d27c4f47b2,
38287,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b7675cad8dd283bc,
34572,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b1a805669cc787c1,
6597,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8582c837fc463d99,
7363,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-bbf89278286411d6,
13498,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-8f53d383e691b596,
37747,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a9433a63920061c9,
63440,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-91be31d074271701,
47813,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-af6d4a77e35d541e,
21510,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9b1d56c91d57e272,
46790,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-be351672a5716bea,
35501,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b8dd92688b51fb91,
9184,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b9fe767b8122169a,
62655,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b8ced24a71dfb9b8,
13499,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8216d7e650fd2b30,
12355,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9941d827ee556c73,
4649,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8bc3384367718e2c,
38212,EKONOMI_BISNIS,TEKNOLOGI_DIGITAL,chatcmpl-98cd0f7708df9896,
34809,EKONOMI_BISNIS,POLITIK_PEMERINTAHAN,chatcmpl-afd6fe3c61e754b0,
47241,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-99c3ccc53d6878cf,
35129,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a06c29015e7f64f1,
12525,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a48f1061d8d1a57c,
50430,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-88ffcedbff7082b3,
52838,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ae279a54271ae14e,
23589,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a74724c917b48342,
34767,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-833f95acf8f5308b,
18234,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-95515103d5aca9f3,
4303,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9bf078ef9b5c93b2,
43452,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8d73dadb7ea7d0c5,
6923,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9e509059927c7182,
53799,POLITIK_PEMERINTAHAN,OLAHRAGA,chatcmpl-b3eb67d27c77c096,
32100,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-a0d0bf87e6101d97,
61190,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-af4debe16b0de1d8,
63418,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8a9c31f7618f5143,
24921,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-94f54679a9f73e58,
62270,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-801bb173cd8ed694,
80,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-82a9af678c543654,
61771,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-9e99cce147abcf57,
35625,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9e6d78b3dfb5b21b,
6748,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9fb0fafa11af1a88,
40446,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-aaa4a3f6346776af,
46899,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b16291cd0c73c684,
59530,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b9c884266c0cb0e7,
29197,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b7cd8a8077a42f41,
26013,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a1a57a525fe6076a,
35010,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b5b2e29455290fb6,
44717,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-9637d10c1a8e436c,
54417,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ac5c021b0daff1d5,
31645,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-9a4c2ce822f4ae9e,
46645,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9d6fe7d99d15d753,
40984,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b45cf37e853c160f,
11463,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-ace5ef1f97ed750b,
61307,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9b794c95ba1cc759,
60031,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-bb683b0eb5e5f7a7,
38031,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-bc59aa73228e4ab4,
63392,EKONOMI_BISNIS,TEKNOLOGI_DIGITAL,chatcmpl-bb28b4096a08e140,
24749,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9faaa083c4b74654,
21400,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bf9c3584b7eb2fdc,
50626,TEKNOLOGI_DIGITAL,OLAHRAGA,chatcmpl-87ba95c8fb2d3f1b,
4642,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9c56a38c244bf972,
10678,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-8cf38bddf2a6a36d,
12126,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a57fc0698fcf30f8,
8106,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-a9d6c0a31922c7b2,
62697,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9550ce0b084bf319,
49608,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bb5fd86f32695595,
6065,OLAHRAGA,POLITIK_PEMERINTAHAN,chatcmpl-a59e6379c0eb6616,
14250,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-8580dff5988847f9,
9955,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a5891cc4204dfe9f,
29368,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-92842f95c1baeaa0,
50674,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-97607de69f2e2218,
35905,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-901b269e5e042d8f,
33018,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-af4af2d79e769bae,
25234,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ade1937a4de25b2c,
26781,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a2b7fdd4fd360d95,
52566,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-be05682c0c8b933a,
7691,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b23393d816a32da7,
29723,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8e1fb8ebd41d5631,
49954,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-927a6e30194a8bbb,
48729,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b4a77f8befc2c4cc,
39912,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b8e7d9a4b58dde37,
23417,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-91fdeac178742feb,
40447,OLAHRAGA,OLAHRAGA,chatcmpl-8065b6ceffacc5e5,
5140,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-88bbced7dbbbbbc7,
59950,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-90c37e0832baf023,
40389,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a626506f65d7c286,
7260,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-be7b4dbe4ebf9294,
21614,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a050705feea18906,
35000,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b761dfeef498c762,
36588,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-a9eea621197c4a02,
26971,EKONOMI_BISNIS,POLITIK_PEMERINTAHAN,chatcmpl-88720edf665b9ef0,
35016,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b842705e9de27fd7,
39772,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-90533c5eb743924e,
32408,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8e22ea9f4e2eb1e0,
21333,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-817592b1abde6dbb,
39714,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a38c5d647ff13e55,
5248,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8fd2161cbacc47a8,
25970,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bce39c6030af7caf,
25586,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-98be426e1f6ace1b,
59689,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b4ba72fa7a661ff3,
45379,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9e069f3d83cbed37,
54028,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9c4eb84785df4d78,
53571,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-92e5dc5442674f10,
50074,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-b827b6b3d1a2d3b1,
40266,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-93f3f5fa88b40315,
62466,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-85493ce6b69dfe60,
7024,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8fbd23594d445214,
39121,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-961c11d52c9e99c1,
43353,OLAHRAGA,OLAHRAGA,chatcmpl-bdb57cf69df7eeb8,
28634,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-91a21fda264e774a,
8844,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8e707662abcc8f5b,
14826,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b4ff0bcf69b2fff0,
17257,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b17493ca7f99999b,
51880,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-95b3e3e52196fb53,
25236,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bbe1cba432df3a5c,
44687,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-81767504426325cc,
9335,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-a453b1f2c1ac6384,
23658,POLITIK_PEMERINTAHAN,BENCANA_LINGKUNGAN,chatcmpl-8a5af35b9039382b,
40811,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-81f46840244bb84e,
26554,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-9dac3e75655384c1,
44809,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-a50f1ee394b77038,
47867,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b29542935061018b,
47107,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-91bf0c9f6fc010ff,
44861,OLAHRAGA,OLAHRAGA,chatcmpl-95ac4ddcd80ba983,
23705,TEKNOLOGI_DIGITAL,EKONOMI_BISNIS,chatcmpl-9f2f15198627f18c,
40615,OLAHRAGA,OLAHRAGA,chatcmpl-8fd198ffa8c9fd62,
6662,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-889edba22cdc33cb,
58401,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8ab52b5088afad15,
21342,EKONOMI_BISNIS,TEKNOLOGI_DIGITAL,chatcmpl-b98de89747f99e62,
13017,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-815ff07b6e5fc83b,
6416,OLAHRAGA,OLAHRAGA,chatcmpl-9cf7f5870c988d5f,
16933,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-9af6c390bdb7adf2,
47100,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8d2f1442de7ad4b3,
9528,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b5b8e224b6f8a2a2,
32437,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b087d9ed32800681,
30081,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-bfa17f36a1625891,
17657,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-80c49008dc4dd256,
21547,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-841683db07e01b14,
6441,HUKUM_KRIMINAL,EKONOMI_BISNIS,chatcmpl-8e1699d2a3c214ee,
33539,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bca992079fa4c0c9,
6509,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8b3c0ddccc88dbe3,
30306,OLAHRAGA,OLAHRAGA,chatcmpl-8a536e6e09e7129d,
9484,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-baeb7a5061534c28,
55432,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b6655ae20aff1e74,
37890,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-a351914496ffb81a,
24495,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-9cf6f4b67e593296,
25057,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9d1856aa66dccf37,
35780,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-828781f4dd4665ba,
58897,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-8cf189a9e820cd2e,
60518,OLAHRAGA,OLAHRAGA,chatcmpl-9f385e5bc0713bf5,
46723,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8f2b8c9e7ce6b8bb,
52202,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-b234e7743ddcf2d1,
50912,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-98a749c712d8428b,
39068,OLAHRAGA,OLAHRAGA,chatcmpl-a2167b82040d85ec,
38396,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b910d15dc3b05289,
25235,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-87a303c066412d61,
30452,POLITIK_PEMERINTAHAN,OLAHRAGA,chatcmpl-abc0db02c20b8fe3,
10084,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-a6ffcd79cec4e05e,
47902,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-89a7c685202f96af,
63093,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a2a270de4034d94b,
26565,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-852d8c4ee7d06b6a,
59350,HUKUM_KRIMINAL,OLAHRAGA,chatcmpl-8f53b65fda034e6b,
57148,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ab888b37fa88eca8,
61980,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9cdb245629ca2426,
17472,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a84fae596c23f14b,
3818,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-bda2f870f948ff3f,
39270,POLITIK_PEMERINTAHAN,OLAHRAGA,chatcmpl-a72110c4fae1ceea,
53997,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b6d6dadddfdde1e8,
60479,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9af933e697c907b3,
40756,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-88ea60262e550d16,
12185,HUKUM_KRIMINAL,EKONOMI_BISNIS,chatcmpl-9765f60c530e9514,
19868,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ac75c459eb2c6ca4,
19286,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b485499aaae16acc,
18894,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-824e494c727ba5f8,
39760,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b6b97b737b5c3c3f,
46022,OLAHRAGA,OLAHRAGA,chatcmpl-bf79cc9524879f1d,
37410,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-bcb6edd9b8e29082,
25018,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9c8c93a84753387f,
18247,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9b9beffc9243fc42,
37615,EKONOMI_BISNIS,POLITIK_PEMERINTAHAN,chatcmpl-b10bc43bfbbc47e5,
49669,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9cfd07e2258889c1,
51766,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ab58b6b8c00155dd,
47168,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9393f2eaf9341e80,
62583,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-90ac499b408e5800,
9089,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a70c3c7d742a2f8b,
44380,OLAHRAGA,OLAHRAGA,chatcmpl-9f0e4707c06736b8,
31210,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9d7640113a2b1a5c,
7318,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-868552fab7eb2376,
56976,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-ad09bb51613d57c6,
16157,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-82e1a224d823b31d,
3684,POLITIK_PEMERINTAHAN,OLAHRAGA,chatcmpl-9c63110f69dd8339,
43835,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8cf5ea7aa53fc1b9,
15287,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a748c5e579174700,
46504,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b37fd39577cc9358,
13703,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8b2cbf6666686bc5,
55700,POLITIK_PEMERINTAHAN,OLAHRAGA,chatcmpl-b8bcec56b75967ec,
32670,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b49dc9e57d2dd704,
22395,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b3b789a65ab98421,
36951,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-95aef49ed0b9f49b,
50206,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-aec8667ac488041d,
30225,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-ab563be1f67fda23,
7356,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9f6fb4c9930ad3a3,
61262,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9f7fd746a5dc0d12,
33481,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-9bd2e084698e4aba,
58384,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a1c36c8288726426,
10320,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a7bfcad2aa877833,
38025,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9fa85796e881e2fd,
20949,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-90842c5aef627fd5,
6263,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-adf44c9b728739d6,
20071,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-97a4e4a9110e083a,
36734,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-946e95f733db8df8,
24505,OLAHRAGA,OLAHRAGA,chatcmpl-8779112fb8416fbf,
42454,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b02979ffcf64af40,
26161,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ae7a5d35adab2cc5,
32221,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-a7f5edb7038d6947,
24844,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8982f55f8b991a37,
12594,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-848bfc1c58104622,
14764,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-98031ea2963e9923,
6723,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b196694cae3605c3,
6676,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a4c01dffc8139395,
31452,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-be586fcce1492199,
59051,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-9dbd311fa6d530d9,
37895,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8ae2aca65daee447,
41982,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9ff71c42d7bd8bf3,
53300,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9f9397a3cdf1b8e1,
19683,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ac40a8f558debddb,
